Product_ID,Title,Price,Year,Manufacturer,Brand,Origin,Figure,Seats,Gear,Fuel,Color,Shop_Slug
F8ULW,GEELY COOLRAY PREMIUM 202 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-long-bien
F8ULY,GEELY COOLRAY PREMIUM 2025 MÀU TRẮNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-long-bien
F8ULZ,GEELY COOLRAY FLAGSHIP 2025 MÀU XÁM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-long-bien
F8UL0,GEELY COOLRAY FLAGSHIP 2025 MÀU XANH,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-long-bien
F8UQ9,HYUNDAI I10 HATCHBACK 2025 ĐỎ,360000000,2025,Hyundai,i10,Việt Nam,Hatchback,5,Số hỗn hợp,Xăng,Trắng,hyundai-kontum
F8UMN,GEELY COOLRAY PREMIUM 2025 MÀU ĐEN,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-dak-lak
F8UMP,GEELY COOLRAY PREMIUM 2025 MÀU TRẮNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-dak-lak
F8UML,GEELY COOLRAY STANDAR 2025 MÀU CAM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-dak-lak
F8UMQ,GEELY COOLRAY FLAGSHIP 2025 MÀU XÁM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-dak-lak
F8UMR,GEELY COOLRAY FLAGSHIP 2025 MÀU XANH,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-dak-lak
F8UNC,GEELY COOLRAY FLAGSHIP 2025 MÀU ĐỎ,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-binh-phuoc
F8UM7,GEELY COOLRAY PREMIUM 2025 MÀU ĐEN,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-binh-phuoc
F8UND,GEELY COOLRAY FLAGSHIP 2025 MÀU CAM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-binh-phuoc
F8UM9,GEELY COOLRAY PREMIUM 2025 MÀU XÁM,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-binh-phuoc
F8USN,GEELY COOLRAY PREMIUM 7DCT 4X2 2025 TRẮNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-giai-phong
F8ULX,GEELY COOLRAY FLAGSHIP 2025 MÀU CAM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-giai-phong
F8UPF,GEELY COOLRAY FLAGSHIP 7DCT 4X2 2025 TRANG,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-giai-phong
F8ULO,GEELY COOLRAY PREMIUM 2025 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-giai-phong
F8ULR,GEELY COOLRAY PREMIUM 2025 MÀU TRẮNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-giai-phong
F8ULM,GEELY COOLRAY STANDARD 2025 MÀU BẠC,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-giai-phong
F8ULN,GEELY COOLRAY STANDARD 2025 MÀU XANH DƯƠNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-giai-phong
F8ULT,GEELY COOLRAY FLAGSHIP 2025 MÀU XÁM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-giai-phong
F8UPI,GEELY COOLRAY PREMIUM 2025 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-can-tho
F8UNW,GEELY COOLRAY STANDAR 2025 MÀU BẠC,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8UME,GEELY COOLRAY STANDAR 2025 MÀU XÁM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-ha-long
F8UMI,GEELY COOLRAY PREMIUM 2025 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-ha-long
F8UMK,GEELY COOLRAY FLAGSHIP 2025 MÀU XANH DƯƠNG,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-ha-long
F8UN4,GEELY COOLRAY PREMIUM 2025 MÀU TRẮNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-vinh
F8UN6,GEELY COOLRAY PREMIUM 2025 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-vinh
F8UN7,GEELY COOLRAY FLAGSHIP 2025 MÀU ĐEN,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-vinh
F8UO0,ISUZU DMAX TYPE-Z 4X4 AT - 2025,880000000,2025,Isuzu,D-Max,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đỏ,isuzu-dai-thinh
F8UQ8,ISUZU MUX PRESTIGE 4X2 AT FULL 2023-2024,980000000,2023,Isuzu,mu-X,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,isuzu-dai-thinh
F8UKT,MITSUBISHI XFORCE 2025,640000000,2025,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,mitsubishi-quang-nam
F8UOX,ALL-NEW TRITON 4WD AT ATHLETE 2025,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đen,mitsubishi-quang-nam
F8UOW,ALL-NEW TRITON 4WD AT ATHLETE 2025,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Trắng,mitsubishi-quang-nam
F8UOU,ALL-NEW TRITON 2WD AT GLX​ 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đen,mitsubishi-quang-nam
F8UOT,ALL-NEW TRITON 2WD AT PREMIUM 2025,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Trắng,mitsubishi-quang-nam
F8UOR,ALL-NEW TRITON 4WD AT ATHLETE 2025,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-quang-nam
F8UKO,MITSUBISHI XPANDER AT ECO 2025,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-quang-nam
F8UKR,MITSUBISHI ATTRAGE 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Trắng,mitsubishi-quang-nam
F8UQ5,ISUZU DMAX HILANDER 4X2 AT- FULL OPTION- 2025,781000000,2025,Isuzu,D-Max,Nhập khẩu,Pickup,5,Số tự động,Dầu,Xanh,isuzu-dai-thinh
F8UPH,ISUZU DMAX UTZ800 4X4 MT- 2025,656000000,2025,Isuzu,D-Max,Nhập khẩu,Pickup,5,Số sàn,Dầu,Đen,isuzu-dai-thinh
F8UPN,ISUZU MU-X B7 MT- SUV - 2025,910000000,2025,Isuzu,mu-X,Nhập khẩu,SUV,7,Số sàn,Dầu,Trắng,isuzu-dai-thinh
F8UPZ,ISUZU MUX PREMIUM 4X4 AT - FULL OPTION - 2023.,1250000000,2023,Isuzu,mu-X,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,isuzu-dai-thinh
F8UOA,GEELY COOLRAY STANDAR 2025 MÀU CAM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-ha-tinh
F8UOB,GEELY COOLRAY STANDAR 2025 MÀU XÁM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-ha-tinh
F8UN0,GEELY COOLRAY STANDAR 2025 MÀU XANH,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-vinh
F8UOS,MITSUBISHI TRITON PREMIUM 2WD AT,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-long-an
F8UNR,GEELY COOLRAY STANDAR 2025 MÀU ĐEN,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-hai-phong
F8UNZ,GEELY COOLRAY STANDAR 2025 MÀU XANH DƯƠNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-can-tho
F8UNQ,GEELY COOLRAY STANDAR 2025 MÀU CAM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-hai-phong
F8UNL,GEELY COOLRAY STANDAR 2025 MÀU XÁM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-vinh-phuc
F8UO7,MITSUBISHI OUTLANDER 2.0CVT ,825000000,2025,Mitsubishi,Outlander,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UNN,GEELY COOLRAY STANDAR 2025 MÀU CAM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-vinh-phuc
F8UM1,GEELY COOLRAY STANDAR 2025 MÀU ĐỎ,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-thanh-hoa
F8UM6,GEELY COOLRAY STANDAR 2025 MÀU TRẮNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-binh-phuoc
F8UM4,GEELY COOLRAY STANDAR 2025 MÀU XANH,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-binh-phuoc
F8UMM,GEELY COOLRAY STANDAR 2025 MÀU ĐỎ,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-dak-lak
F8UM2,GEELY COOLRAY STANDAR 2025 MÀU TRẮNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-thanh-hoa
F8UMS,GEELY COOLRAY STANDAR 2025 MÀU XANH DƯƠNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-da-nang
F8ULS,GEELY COOLRAY STANDAR 2025 MÀU CAM,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-long-bien
F8ULV,GEELY COOLRAY STANDAR 202 MÀU ĐEN,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-long-bien
F8UOV,MITSUBISHI TRITON ATHLETE 4WD AT,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-long-an
F8UOQ,MITSUBISHI TRITON GLX 2WD AT,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Trắng,mitsubishi-long-an
F8UOP,MITSUBISHI XFORCE ULTIMATE- 2025,705000000,2025,Mitsubishi,ASX,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,mitsubishi-long-an
F8UOO,MITSUBISHI XFORCE PREMIUM - 2025,680000000,2025,Mitsubishi,ASX,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UOH,FORD EVEREST TITANIUM 2.0L AT 4X2,1299000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Bạc,gia-dinh-ford
F8UOG,EVEREST TITANIUM+ 2.0L AT 4X4 MAU TRANG TUYET,1475000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,gia-dinh-ford
F8UKX,MITSUBISHI XPANDER MT - 2025 ,560000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số sàn,Xăng,Trắng,mitsubishi-long-an
F8UKW,MITSUBISHI XPANDER CROSS - 2025 ,698000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UKV,MITSUBISHI XPANDER AT PREMIUM- 2025 ,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UKQ,MITSUBISHI XPANDER AT ECO - 2025 - NAU,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Nâu,mitsubishi-long-an
F8UKN,MITSUBISHI XPANDER AT ECO - 2025 - XAM BAC,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Bạc,mitsubishi-long-an
F8UKM,MITSUBISHI XPANDER AT ECO - 2025 - ĐEN,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Đen,mitsubishi-long-an
F8UKL,MITSUBISHI XPANDER AT ECO - 2025 - TRANG,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UKK,MITSUBISHI ATTRAGE CVT PREMIUM- 2025 - ĐO,490000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Đỏ,mitsubishi-long-an
F8UKJ,MITSUBISHI ATTRAGE CVT PREMIUM- 2025 - XAM,490000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Xám,mitsubishi-long-an
F8UKG,MITSUBISHI ATTRAGE MT - 2025 - XÁM- XE MỚI 100%,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Xám,mitsubishi-long-an
F8UKF,MITSUBISHI ATTRAGE MT - 2025 - TRẮNG - XE MỚI 100%,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Trắng,mitsubishi-long-an
F8UKH,MITSUBISHI ATTRAGE CVT PREMIUM- 2025 - TRANG,490000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Trắng,mitsubishi-long-an
F8UIJ, MITSUBISHI XPANDER AT PREMIUM 2024,658000000,2024,Mitsubishi,Xpander,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8UIY,MITSUBISHI XPANDER CROSS 1.5L MIVEC 2024,698000000,2024,Mitsubishi,Xpander Cross,Nhập khẩu,SUV,7,Số tự động,Xăng,Cam,mitsubishi-tay-ninh
F8UIA,MITSUBISHI XFORCE GLX 1.5L MIVEC 2024,599000000,2024,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8UI0,MITSUBISHI PAJERO  D 4X4 AT Diesel 2.4L MIVEC 2024,1365000000,2024,Mitsubishi,Pajero Sport,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,mitsubishi-tay-ninh
F8UIZ,MITSUBISHI PAJERO  D 4X2 AT Diesel 2.4L MIVEC 2024,1130000000,2024,Mitsubishi,Pajero Sport,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,mitsubishi-tay-ninh
F8UIX,MITSUBISHI ATTRAGE CVT PREMIUM 1.2L MIVEC 2024,490000000,2024,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8UIV,MITSUBISHI ATTRAGE MT 1.2L MIVEC 2024,380000000,2024,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Trắng,mitsubishi-tay-ninh
F8T38,VOLVO V60 CROSS COUNTRY 2024,2690000000,2024,Volvo,V60,Nhập khẩu,SUV,7,Số tự động,Xăng,Đen,volvo-car-vietnam
F8T3V,VOLVO EC40 2024,1739000000,2024,Volvo,XC40,Nhập khẩu,CUV,5,Số tự động,Điện,Xanh,volvo-car-vietnam
F8T3W,VOLVO PLUG-IN HYBRID XC90 2024,4370000000,2024,Volvo,XC90,Nhập khẩu,SUV,7,Số tự động,Plug-in hybrid ,Xanh,volvo-car-vietnam
F8T3X,VOLVO PLUG-IN HYBRID XC60 2024,2750000000,2024,Volvo,XC60,Nhập khẩu,CUV,5,Số tự động,Plug-in hybrid ,Đỏ,volvo-car-vietnam
F8T3Z,VOLVO PLUG-IN HYBRID S90 2024,2750000000,2024,Volvo,S90,Nhập khẩu,Sedan,5,Số tự động,Plug-in hybrid ,Nâu,volvo-car-vietnam
F8T31,VOLVO XC60 2024,2279000000,2024,Volvo,XC60,Nhập khẩu,SUV,5,Số tự động,Hybrid,Trắng,volvo-car-vietnam
F8T34,VOLVO XC40 2024,1820000000,2024,Volvo,XC40,Nhập khẩu,SUV,5,Số tự động,Hybrid,Bạc,volvo-car-vietnam
F8T36,VOLVO S90 2024,2269000000,2024,Volvo,S90,Nhập khẩu,Sedan,5,Số tự động,Hybrid,Nâu,volvo-car-vietnam
F8UD1,TOYOTA CAMRY 2.0Q 2025,1220000000,2025,Toyota,Camry,Nhập khẩu,Sedan,5,Số tự động,Xăng,Trắng,toyota-can-tho
F8UD2,TOYOTA CAMRY HEV TOP CE 2025,1542000000,2025,Toyota,Camry,Nhập khẩu,Sedan,5,Số tự động,Hybrid,Đỏ,toyota-can-tho
F8UD5,TOYOTA CAMRY 2.5HEV MID 2025,1460000000,2025,Toyota,Camry,Nhập khẩu,Sedan,5,Số tự động,Plug-in hybrid ,Xám,toyota-can-tho
F8UD9,TOYOTA WIGO E 1.2 MT 2025,360000000,2025,Toyota,Wigo,Nhập khẩu,Hatchback,5,Số sàn,Xăng,Đỏ,toyota-can-tho
F8UEA,TOYOTA WIGO 1.2 G 2025,405000000,2025,Toyota,Wigo,Nhập khẩu,Hatchback,5,Số tự động,Xăng,Đỏ,toyota-can-tho
F8UEB,TOYOTA COROLLA ALTIS 1.8G 2025,725000000,2025,Toyota,Corolla Altis,Nhập khẩu,Sedan,5,Số tự động,Xăng,Xanh,toyota-can-tho
F8UEC,TOYOTA COROLLA ALTIS 1.8V 2025,780000000,2025,Toyota,Corolla Altis,Nhập khẩu,Sedan,5,Số tự động,Xăng,Xanh,toyota-can-tho
F8UED,TOYOTA COROLLA ALTIS 1.8HEV 2025,870000000,2025,Toyota,Corolla Altis,Nhập khẩu,Sedan,5,Số tự động,Plug-in hybrid ,Xanh,toyota-can-tho
F8UEE,TOYOTA RAIZE 2025,498000000,2025,Toyota,Raize,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,toyota-can-tho
F8UES,TOYOTA COROLLA CROSS 1.8V 2025,820000000,2025,Toyota,Corolla Cross,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,toyota-can-tho
F8UET,TOYOTA COROLLA CROSS 1.8HEV 2025,905000000,2025,Toyota,Corolla Cross,Nhập khẩu,SUV,5,Số tự động,Plug-in hybrid ,Trắng,toyota-can-tho
F8UEU,TOYOTA YARIS CROSS 1.5V 2025,650000000,2025,Toyota,Yaris Cross,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,toyota-can-tho
F8UEV,TOYOTA YARIS CROSS 1.5HEV 2025,765000000,2025,Toyota,Yaris Cross,Nhập khẩu,SUV,5,Số tự động,Plug-in hybrid ,Trắng,toyota-can-tho
F8UEW,TOYOTA VELOZ CROSS CVT 2025,638000000,2025,Toyota,Veloz ,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UE3,TOYOTA AVANZA PREMIO 1.5MT 2025,558000000,2025,Toyota,Avanza,Việt Nam,MPV,7,Số sàn,Xăng,Bạc,toyota-can-tho
F8UE4,TOYOTA AVANZA PREMIO 1.5CVT 2025,598000000,2025,Toyota,Avanza,Việt Nam,MPV,7,Số tự động,Xăng,Bạc,toyota-can-tho
F8UE7,TOYOTA INNOVA CROSS 2.0HEV 2025,1013000000,2025,Toyota,Innova,Nhập khẩu,MPV,8,Số tự động,Plug-in hybrid ,Trắng,toyota-can-tho
F8UE9,TOYOTA FORTUNER 2.4AT 4X2 2025,1055000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,toyota-can-tho
F8UFA,TOYOTA FORTUNER 2.7AT 4X2 2025,1155000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFC,TOYOTA FORTUNER LEGENDER 2.7AT 4X4 2025,1395000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFE,TOYOTA FORTUNER LEGENDER 2.7AT 4X2 2025,1290000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFI,TOYOTA FORTUNER LEGENDER 2.8AT 4X4 2025,1350000000,2025,Toyota,Fortuner,Việt Nam,SUV,7,Số tự động,Dầu,Trắng,toyota-can-tho
F8T28,Lynk & Co 03+ 2023,1899000000,2023,Lynk & Co,03,Nhập khẩu,Sedan,5,Số tự động,Xăng,Đen,lynk-co
F8T29,Lynk & Co 09 2024,2199000000,2024,Lynk & Co,09,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,lynk-co
F8T3A,Lynk & Co 05 2024,1599000000,2024,Lynk & Co,05,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,lynk-co
F8T3B,Lynk & Co 01 2024,999000000,2024,Lynk & Co,01,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,lynk-co
F8T3C,Lynk & Co 06 2024,729000000,2024,Lynk & Co,06,Nhập khẩu,CUV,5,Số tự động,Xăng,Trắng,lynk-co
